PMID, FirstName, LastName, Rank, Gender 
19237446,Li-Lan, Li, 2, UNKNOWN
19237446,Yen-Ju, Lin, 3, UNKNOWN
19237446,Chiuen-Huei, Wang, 4, UNKNOWN
19237446,Shu-Hui, Sheng, 5, UNKNOWN
19237446,Ju-Hwa, Lin, 6, UNKNOWN
19237446,Wayne, Liao, 7, male
19237446,Wen-Lian, Hsu, 8, UNKNOWN
19237446,Wen-Harn, Pan, 9, UNKNOWN
19244388,Allan, Lo, 1, male
19244388,Yi-Yuan, Chiu, 2, UNKNOWN
19244388,Einar Andreas, Rødland, 3, male
19244388,Ping-Chiang, Lyu, 4, UNKNOWN
19244388,Ting-Yi, Sung, 5, UNKNOWN
19244388,Wen-Lian, Hsu, 6, UNKNOWN
19193730,Henrik, Bengtsson, 1, UNKNOWN
19193730,Amrita, Ray, 2, UNKNOWN
19193730,Paul, Spellman, 3, male
19193730,Terence P., Speed, 4, male
19213739,Elisabeth, Georgii, 1, female
19213739,Sabine, Dietmann, 2, UNKNOWN
19213739,Takeaki, Uno, 3, UNKNOWN
19213739,Philipp, Pagel, 4, UNKNOWN
19213739,Koji, Tsuda, 5, UNKNOWN
19193731,Touati, Benoukraf, 1, UNKNOWN
19193731,Pierre, Cauchy, 2, male
19193731,Romain, Fenouil, 3, UNKNOWN
19193731,Adrien, Jeanniard, 4, male
19193731,Frederic, Koch, 5, male
19193731,Sébastien, Jaeger, 6, UNKNOWN
19193731,Denis, Thieffry, 7, male
19193731,Jean, Imbert, 8, both
19193731,Jean-Christophe, Andrau, 9, UNKNOWN
19193731,Salvatore, Spicuglia, 10, male
19193731,Pierre, Ferrier, 11, male
19218352,Masumi, Itoh, 1, UNKNOWN
19218352,Hidemi, Watanabe, 2, UNKNOWN
19233896,Andrés, Esteban-Marcos, 1, UNKNOWN
19233896,Aaron E., Darling, 2, male
19233896,Mark A., Ragan, 3, male
19254921,Andrew C., Stewart, 1, male
19254921,Brian, Osborne, 2, male
19254921,Timothy D., Read, 3, male
19193729,Lukas, Käll, 1, male
19193729,John D., Storey, 2, both
19193729,William Stafford, Noble, 3, male
18326507,David J., States, 1, male
18326507,Alex S., Ade, 2, male
18326507,Zachary C., Wright, 3, male
18326507,Aaron V., Bookvich, 4, male
18326507,Brian D., Athey, 5, male
19223449,Georgios A., Pavlopoulos, 1, UNKNOWN
19223449,Evangelos, Pafilis, 2, UNKNOWN
19223449,M., Kuhn, 3, UNKNOWN
19223449,Sean D., Hooper, 4, male
19223449,Reinhard, Schneider, 5, UNKNOWN
19213741,Joo Chuan, Tong, 1, UNKNOWN
19213741,Shen Jean, Lim, 2, UNKNOWN
19213741,Hon Cheng, Muh, 3, UNKNOWN
19213741,Fook Tim, Chew, 4, UNKNOWN
19213741,Martti T., Tammi, 5, UNKNOWN
19515959,Anna I., Rissman, 1, female
19515959,Bob, Mau, 2, male
19515959,Bryan S., Biehl, 3, male
19515959,Aaron E., Darling, 4, male
19515959,Jeremy D., Glasner, 5, male
19515959,Nicole T., Perna, 6, female
19497932,Kathryn E., Holt, 1, female
19497932,Yik Y., Teo, 2, UNKNOWN
19497932,Heng, Li, 3, UNKNOWN
19497932,Satheesh, Nair, 4, UNKNOWN
19497932,Gordon, Dougan, 5, male
19497932,John, Wain, 6, both
19497932,Julian, Parkhill, 7, male
19497935,Yong, Wang, 1, UNKNOWN
19497935,Ruslan I., Sadreyev, 2, UNKNOWN
19497935,Nick V., Grishin, 3, male
19505943,Heng, Li, 1, UNKNOWN
19505943,Bob, Handsaker, 2, male
19505943,Alec, Wysoker, 3, male
19505943,Tim, Fennell, 4, male
19505943,Jue, Ruan, 5, UNKNOWN
19505943,Nils, Homer, 6, male
19505943,Gabor, Marth, 7, UNKNOWN
19505943,Goncalo, Abecasis, 8, UNKNOWN
19505943,Richard, Durbin, 9, male
19505941,Nils, Hoffmann, 1, male
19505941,Jens, Stoye, 2, male
19497931,Woonghee, Lee, 1, UNKNOWN
19497931,William M., Westler, 2, male
19497931,Arash, Bahrami, 3, UNKNOWN
19497931,Hamid R., Eghbalnia, 4, UNKNOWN
19497931,John L., Markley, 5, both
19460889,S., Pettifer, 1, UNKNOWN
19460889,D., Thorne, 2, UNKNOWN
19460889,P., McDermott, 3, UNKNOWN
19460889,T., Attwood, 4, UNKNOWN
19460889,J., Baran, 5, UNKNOWN
19460889,J. C., Bryne, 6, UNKNOWN
19460889,T., Hupponen, 7, UNKNOWN
19460889,D., Mowbray, 8, UNKNOWN
19460889,G., Vriend, 9, UNKNOWN
19505942,Audrey, Kauffmann, 1, female
19505942,Tim F., Rayner, 2, male
19505942,Helen, Parkinson, 3, female
19505942,Misha, Kapushesky, 4, UNKNOWN
19505942,Margus, Lukk, 5, UNKNOWN
19505942,Alvis, Brazma, 6, male
19505942,Wolfgang, Huber, 7, UNKNOWN
19189979,Steffen, Heyne, 1, UNKNOWN
19189979,Sebastian, Will, 2, male
19189979,Michael, Beckstette, 3, male
19189979,Rolf, Backofen, 4, male
19286833,Utz J., Pape, 1, UNKNOWN
19286833,Holger, Klein, 2, UNKNOWN
19286833,Martin, Vingron, 3, male
19401402,Michael, Seifert, 1, male
19401402,Jens, Keilwagen, 2, male
19401402,Marc, Strickert, 3, male
19401402,Ivo, Grosse, 4, UNKNOWN
19389732,Sebastian J., Schultheiss, 1, male
19389732,Wolfgang, Busch, 2, UNKNOWN
19389732,Jan U., Lohmann, 3, male
19389732,Oliver, Kohlbacher, 4, male
19389732,Gunnar, Rätsch, 5, male
19202194,Markus, Riester, 1, male
19202194,Peter F., Stadler, 2, male
19202194,Konstantin, Klemm, 3, UNKNOWN
19505940,Caroline C., Friedel, 1, female
19505940,Ralf, Zimmer, 2, UNKNOWN
19497937,Taro L., Saito, 1, UNKNOWN
19497937,Jun, Yoshimura, 2, UNKNOWN
19497937,Shin, Sasaki, 3, UNKNOWN
19497937,Budrul, Ahsan, 4, UNKNOWN
19497937,Atsushi, Sasaki, 5, UNKNOWN
19497937,Reginaldo, Kuroshu, 6, UNKNOWN
19497937,Shinichi, Morishita, 7, UNKNOWN
19470584,Jessica H., Fong, 1, female
19470584,Aron, Marchler-Bauer, 2, male
19468053,Christoph, Kaleta, 1, UNKNOWN
19468053,Stephan, Richter, 2, male
19468053,Peter, Dittrich, 3, male
19420051,Oscar M., Rueda, 1, male
19420051,Ramon, Diaz-Uriarte, 2, male
19497936,Samuel, Assefa, 1, male
19497936,Thomas M., Keane, 2, male
19497936,Thomas D., Otto, 3, male
19497936,Chris, Newbold, 4, male
19497936,Matthew, Berriman, 5, male
19505945,Salvador, Capella-Gutiérrez, 1, male
19505945,José M., Silla-Martínez, 2, UNKNOWN
19505945,Toni, Gabaldón, 3, female
19398448,Kévin, Darty, 1, UNKNOWN
19398448,Alain, Denise, 2, male
19398448,Yann, Ponty, 3, UNKNOWN
19417059,Semin, Lee, 1, UNKNOWN
19417059,Tom L., Blundell, 2, male
19398447,Lasse, Folkersen, 1, UNKNOWN
19398447,Diego, Diez, 2, male
19398447,Craig E., Wheelock, 3, male
19398447,Jesper Z., Haeggström, 4, UNKNOWN
19398447,Susumu, Goto, 5, UNKNOWN
19398447,Per, Eriksson, 6, UNKNOWN
19398447,Anders, Gabrielsen, 7, male
19376822,Stephan, Saalfeld, 1, male
19376822,Albert, Cardona, 2, male
19376822,Volker, Hartenstein, 3, UNKNOWN
19376822,Pavel, Tomanák, 4, UNKNOWN
19420054,F., Le Fèvre, 1, UNKNOWN
19420054,S., Smidtas, 2, UNKNOWN
19420054,C., Combe, 3, UNKNOWN
19420054,M., Durot, 4, UNKNOWN
19420054,Florence, d'Alché-Buc, 5, female
19420054,V., Schachter, 6, UNKNOWN
19454618,Georgios A., Pavlopoulos, 1, UNKNOWN
19454618,Charalampos N., Moschopoulos, 2, UNKNOWN
19454618,Sean D., Hooper, 3, male
19454618,Reinhard, Schneider, 4, UNKNOWN
19454618,Sophia, Kossida, 5, female
19414535,Yoshinobu, Kano, 1, UNKNOWN
19414535,William A., Baumgartner, 2, male
19414535,Luke, McCrohon, 3, male
19414535,Sophia, Ananiadou, 4, female
19414535,K. Bretonnel, Cohen, 5, UNKNOWN
19414535,Lawrence, Hunter, 6, male
19414535,Jun'ichi, Tsujii, 7, UNKNOWN
19808877,Jacob F., Degner, 1, male
19808877,John C., Marioni, 2, both
19808877,Athma A., Pai, 3, UNKNOWN
19808877,Joseph K., Pickrell, 4, male
19808877,Everlyne, Nkadori, 5, UNKNOWN
19808877,Yoav, Gilad, 6, UNKNOWN
19808877,Jonathan K., Pritchard, 7, male
19828575,Michael, Beckstette, 1, male
19828575,Robert, Homann, 2, male
19828575,Robert, Giegerich, 3, male
19828575,Stefan, Kurtz, 4, male
19812110,Magdalena A., Jonikas, 1, female
19812110,Randall J., Radmer, 2, male
19812110,Russ B., Altman, 3, male
19825798,Qingliang, Li, 1, UNKNOWN
19825798,Yanli, Wang, 2, UNKNOWN
19825798,Stephen H., Bryant, 3, male
19846435,Christine, Rousseau, 1, female
19846435,Mathieu, Gonnet, 2, UNKNOWN
19846435,Marc, Le Romancer, 3, male
19846435,Jacques, Nicolas, 4, male
19846439,Yoshihiro, Kawahara, 1, UNKNOWN
19846439,Ryuichi, Sakate, 2, UNKNOWN
19846439,Akihiro, Matsuya, 3, UNKNOWN
19846439,Katsuhiko, Murakami, 4, UNKNOWN
19846439,Yoshiharu, Sato, 5, UNKNOWN
19846439,Hao, Zhang, 6, UNKNOWN
19846439,Takashi, Gojobori, 7, UNKNOWN
19846439,Takeshi, Itoh, 8, UNKNOWN
19846439,Tadashi, Imanishi, 9, UNKNOWN
19808880,Heidi, Dvinge, 1, female
19808880,Paul, Bertone, 2, male
19837718,Kevin R., Brown, 1, male
19837718,David, Otasek, 2, male
19837718,Muhammad, Ali, 3, male
19837718,Michael J., McGuffin, 4, male
19837718,Wing, Xie, 5, male
19837718,Baiju, Devani, 6, UNKNOWN
19837718,Ian Lawson, van Toch, 7, male
19837718,Igor, Jurisica, 8, UNKNOWN
19759198,Vera, Afreixo, 1, female
19759198,Carlos A. C., Bastos, 2, male
19759198,Armando J., Pinho, 3, male
19759198,Sara P., Garcia, 4, female
19759198,Paulo J. S. G., Ferreira, 5, male
19770262,Christian, Blouin, 1, male
19770262,Scott, Perry, 2, male
19770262,Allan, Lavell, 3, male
19770262,Edward, Susko, 4, male
19770262,Andrew J., Roger, 5, male
19789269,Kei, Yura, 1, UNKNOWN
19789269,Steven, Hayward, 2, male
19786482,Peter J., Park, 1, male
19786482,Sek Won, Kong, 2, UNKNOWN
19786482,Toma, Tebaldi, 3, male
19786482,Weil R., Lai, 4, UNKNOWN
19786482,Simon, Kasif, 5, male
19786482,Isaac S., Kohane, 6, male
19770263,Jimin, Song, 1, UNKNOWN
19770263,Mona, Singh, 2, female
19797409,Waqar, Ali, 1, UNKNOWN
19797409,Charlotte M., Deane, 2, female
19773334,Janne, Korhonen, 1, UNKNOWN
19773334,Petri, Martinmäki, 2, UNKNOWN
19773334,Cinzia, Pizzi, 3, UNKNOWN
19773334,Pasi, Rastas, 4, UNKNOWN
19773334,Esko, Ukkonen, 5, UNKNOWN
19789266,Thomas C., Bishop, 1, male
19797407,Dmitry A., Filatov, 1, UNKNOWN
19797408,Victor X., Jin, 1, male
19797408,Jeff, Apostolos, 2, male
19797408,Naga Satya Venkateswara Ra, Nagisetty, 3, UNKNOWN
19797408,Peggy J., Farnham, 4, female
19776214,Carl, Herrmann, 1, male
19776214,Sèverine, Bérard, 2, UNKNOWN
19776214,Laurent, Tichit, 3, UNKNOWN
19073590,Helge G., Roider, 1, UNKNOWN
19073590,Thomas, Manke, 2, male
19073590,Sean, O'Keeffe, 3, male
19073590,Martin, Vingron, 4, male
19073590,Stefan A., Haas, 5, male
19074506,Dirk, Stratmann, 1, male
19074506,Carine, van Heijenoort, 2, UNKNOWN
19074506,Eric, Guittet, 3, male
19091771,Daniel M., Gatti, 1, male
19091771,Andrey A., Shabalin, 2, UNKNOWN
19091771,Tieu-Chong, Lam, 3, UNKNOWN
19091771,Fred A., Wright, 4, male
19091771,Ivan, Rusyn, 5, male
19091771,Andrew B., Nobel, 6, male
19098030,Daniel M., Gatti, 1, male
19098030,Myroslav, Sypa, 2, UNKNOWN
19098030,Ivan, Rusyn, 3, male
19098030,Fred A., Wright, 4, male
19098030,William T., Barry, 5, male
19129207,Jeff, Heard, 1, male
19129207,William, Kaufmann, 2, male
19129207,Xiaojun, Guan, 3, UNKNOWN
19129208,Jumamurat R., Bayjanov, 1, UNKNOWN
19129208,Michiel, Wels, 2, UNKNOWN
19129208,Marjo, Starrenburg, 3, UNKNOWN
19129208,Johan E. T., van Hylckama Vlieg, 4, male
19129208,Roland J., Siezen, 5, male
19129208,Douwe, Molenaar, 6, UNKNOWN
19091773,Hailiang, Huang, 1, UNKNOWN
19091773,Joel S., Bader, 2, male
19073593,Yusuke, Miyao, 1, UNKNOWN
19073593,Kenji, Sagae, 2, male
19073593,Rune, Sætre, 3, UNKNOWN
19073593,Takuya, Matsuzaki, 4, UNKNOWN
19073593,Jun'ichi, Tsujii, 5, UNKNOWN
19106121,Audrey, Kauffmann, 1, female
19106121,Robert, Gentleman, 2, male
19106121,Wolfgang, Huber, 3, UNKNOWN
19010806,Alex, Bateman, 1, male
19010806,Robert D., Finn, 2, male
19010806,Peter J., Sims, 3, male
19010806,Therese, Wiedmer, 4, female
19010806,Andreas, Biegert, 5, male
19010806,Johannes, Söding, 6, UNKNOWN
19028720,Alex, Webb, 1, male
19028720,John M., Hancock, 2, both
19028720,Chris C., Holmes, 3, male
19038986,Ganesan, Pugalenthi, 1, UNKNOWN
19038986,Ke, Tang, 2, UNKNOWN
19038986,P. N., Suganthan, 3, UNKNOWN
19038986,Saikat, Chakrabarti, 4, UNKNOWN
19015140,Sebastian, Böcker, 1, male
19015140,Matthias C., Letzel, 2, male
19015140,Zsuzsanna, Lipták, 3, UNKNOWN
19015140,Anton, Pervukhin, 4, male
19029128,F., Van Nieuwerburgh, 1, UNKNOWN
19029128,E., Goetghebeur, 2, UNKNOWN
19029128,M., Vandewoestyne, 3, UNKNOWN
19029128,D., Deforce, 4, UNKNOWN
19042916,S., Yilmaz, 1, UNKNOWN
19042916,P., Jonveaux, 2, UNKNOWN
19042916,C., Bicep, 3, UNKNOWN
19042916,L., Pierron, 4, UNKNOWN
19042916,M., Smaïl-Tabbone, 5, UNKNOWN
19042916,M.D., Devignes, 6, UNKNOWN
19015141,Kevin Y., Yip, 1, male
19015141,Mark, Gerstein, 2, male
19043077,Nobutaka, Kitamura, 1, UNKNOWN
19043077,Kouhei, Akazawa, 2, UNKNOWN
19043077,Akinori, Miyashita, 3, UNKNOWN
19043077,Ryozo, Kuwano, 4, UNKNOWN
19043077,Shin-ichi, Toyabe, 5, UNKNOWN
19043077,Junichiro, Nakamura, 6, UNKNOWN
19043077,Norihito, Nakamura, 7, UNKNOWN
19043077,Tatsuhiko, Sato, 8, UNKNOWN
19043077,M. Aminul, Hoque, 9, UNKNOWN
19038988,Tim F., Rayner, 1, male
19038988,Faisal Ibne, Rezwan, 2, UNKNOWN
19038988,Margus, Lukk, 3, UNKNOWN
19038988,Xiangqun Zheng, Bradley, 4, UNKNOWN
19038988,Anna, Farne, 5, female
19038988,Ele, Holloway, 6, UNKNOWN
19038988,James, Malone, 7, both
19038988,Eleanor, Williams, 8, female
19038988,Helen, Parkinson, 9, female
19008252,Oliver S. P., Davis, 1, male
19008252,Robert, Plomin, 2, male
19008252,Leonard C., Schalkwyk, 3, male
18826957,Bartek, Wilczyski, 1, UNKNOWN
18826957,Norbert, Dojer, 2, male
19033274,Seth, Carbon, 1, male
19033274,Amelia, Ireland, 2, female
19033274,Christopher J., Mungall, 3, male
19033274,ShengQiang, Shu, 4, UNKNOWN
19033274,Brad, Marshall, 5, male
19033274,Suzanna, Lewis, 6, female
19033273,Francesca, Diella, 1, female
19033273,Sophie, Chabanis, 2, female
19033273,Katja, Luck, 3, UNKNOWN
19033273,Claudia, Chica, 4, female
19033273,Chenna, Ramu, 5, UNKNOWN
19033273,Claus, Nerlov, 6, male
19033273,Toby J., Gibson, 7, male
19010802,Jingkai, Yu, 1, UNKNOWN
19010802,Russell L., Finley, 2, male
18990721,Tim, Carver, 1, male
18990721,Nick, Thomson, 2, male
18990721,Alan, Bleasby, 3, male
18990721,Matthew, Berriman, 4, male
18990721,Julian, Parkhill, 5, male
18990723,Iain, Melvin, 1, UNKNOWN
18990723,Jason, Weston, 2, male
18990723,Christina, Leslie, 3, female
18990723,William Stafford, Noble, 4, male
18984599,Iain, Milne, 1, UNKNOWN
18984599,Dominik, Lindner, 2, male
18984599,Micha, Bayer, 3, UNKNOWN
18984599,Dirk, Husmeier, 4, male
18984599,Gráinne, McGuire, 5, UNKNOWN
18984599,David F., Marshall, 6, male
18984599,Frank, Wright, 7, male
19015129,G., Golfier, 1, UNKNOWN
19015129,S., Lemoine, 2, UNKNOWN
19015129,A., van Miltenberg, 3, UNKNOWN
19015129,A., Bendjoudi, 4, UNKNOWN
19015129,J., Rossier, 5, UNKNOWN
19015129,S., Le Crom, 6, UNKNOWN
19015129,M.-C., Potier, 7, UNKNOWN
19010804,Brigitte, Waegele, 1, female
19010804,Irmtraud, Dunger-Kaltenbach, 2, UNKNOWN
19010804,Gisela, Fobo, 3, UNKNOWN
19010804,Corinna, Montrone, 4, female
19010804,H.-Werner, Mewes, 5, UNKNOWN
19010804,Andreas, Ruepp, 6, male
19008251,Jiansheng, Wu, 1, UNKNOWN
19008251,Hongde, Liu, 2, UNKNOWN
19008251,Xueye, Duan, 3, UNKNOWN
19008251,Yan, Ding, 4, UNKNOWN
19008251,Hongtao, Wu, 5, UNKNOWN
19008251,Yunfei, Bai, 6, UNKNOWN
19008251,Xiao, Sun, 7, UNKNOWN
19015138,Adam L., Asare, 1, male
19015138,Zhong, Gao, 2, UNKNOWN
19015138,Vincent J., Carey, 3, male
19015138,Richard, Wang, 4, male
19015138,Vicki, Seyfert-Margolis, 5, female
18974170,Nawar, Malhis, 1, UNKNOWN
18974170,Yaron S. N., Butterfield, 2, UNKNOWN
18974170,Martin, Ester, 3, male
18974170,Steven J. M., Jones, 4, male
19451168,Heng, Li, 1, UNKNOWN
19451168,Richard, Durbin, 2, male
19497934,Dikla, Dotan-Cohen, 1, UNKNOWN
19497934,Simon, Kasif, 2, male
19497934,Avraham A., Melkman, 3, UNKNOWN
19435742,Bor-Sen, Chen, 1, UNKNOWN
19435742,Chia-Hung, Chang, 2, UNKNOWN
19435742,Hsiao-Ching, Lee, 3, UNKNOWN
19401401,Marília D. V., Braga, 1, UNKNOWN
19468055,Kun, He, 1, UNKNOWN
19468055,Xueyong, Li, 2, UNKNOWN
19468055,Junli, Zhou, 3, UNKNOWN
19468055,Xing-Wang, Deng, 4, UNKNOWN
19468055,Hongyu, Zhao, 5, UNKNOWN
19468055,Jingchu, Luo, 6, UNKNOWN
19468054,Michael, Lawrence, 1, male
19468054,Robert, Gentleman, 2, male
19468054,Vincent, Carey, 3, male
19420052,Jochen W., Klingelhoefer, 1, UNKNOWN
19420052,Loukas, Moutsianas, 2, UNKNOWN
19420052,Chris, Holmes, 3, male
19389731,Anoop, Kumar, 1, UNKNOWN
19389731,Lenore, Cowen, 2, female
19401399,Dennis J., Hazelett, 1, male
19401399,Daniel L., Lakeland, 2, male
19401399,Joseph B., Weiss, 3, male
19417057,Jairo, Rocha, 1, male
19417057,Joan, Segura, 2, female
19417057,Richard C., Wilson, 3, male
19417057,Swagata, Dasgupta, 4, UNKNOWN
19398449,Denis C., Bauer, 1, male
19398449,Timothy L., Bailey, 2, male
19417058,Min, Zhang, 1, UNKNOWN
19417058,Lin, Zhang, 2, UNKNOWN
19417058,Jinfeng, Zou, 3, UNKNOWN
19417058,Chen, Yao, 4, UNKNOWN
19417058,Hui, Xiao, 5, UNKNOWN
19417058,Qing, Liu, 6, UNKNOWN
19417058,Jing, Wang, 7, UNKNOWN
19417058,Dong, Wang, 8, UNKNOWN
19417058,Chenguang, Wang, 9, UNKNOWN
19417058,Zheng, Guo, 10, UNKNOWN
19376825,Leon, French, 1, male
19376825,Suzanne, Lane, 2, female
19376825,Tamryn, Law, 3, UNKNOWN
19376825,Lydia, Xu, 4, female
19376825,Paul, Pavlidis, 5, male
19447790,Marie-France, Sagot, 1, UNKNOWN
19447790,B.J. Morrison, McKay, 2, UNKNOWN
19447790,Gene, Myers, 3, male
['None'],Dan, Gusfield, 1, male
['None'],Anna, Tramontano, 2, female
19477975,Abhishek, Garg, 1, UNKNOWN
19477975,Kartik, Mohanram, 2, UNKNOWN
19477975,Alessandro, Di Cara, 3, male
19477975,Giovanni, De Micheli, 4, male
19477975,Ioannis, Xenarios, 5, UNKNOWN
19477976,Aurélie C., Lozano, 1, UNKNOWN
19477976,Naoki, Abe, 2, UNKNOWN
19477976,Yan, Liu, 3, UNKNOWN
19477976,Saharon, Rosset, 4, UNKNOWN
19477977,Adam A., Smith, 1, male
19477977,Aaron, Vollrath, 2, male
19477977,Christopher A., Bradfield, 3, male
19477977,Mark, Craven, 4, male
19477978,Le, Song, 1, male
19477978,Mladen, Kolar, 2, UNKNOWN
19477978,Eric P., Xing, 3, male
19477979,Duygu, Ucar, 1, UNKNOWN
19477979,Andreas, Beyer, 2, male
19477979,Srinivasan, Parthasarathy, 3, UNKNOWN
19477979,Christopher T., Workman, 4, male
19477980,José, Caldas, 1, UNKNOWN
19477980,Nils, Gehlenborg, 2, male
19477980,Ali, Faisal, 3, male
19477980,Alvis, Brazma, 4, male
19477980,Samuel, Kaski, 5, male
19477981,Yang, Huang, 1, UNKNOWN
19477981,Stefan, Wuchty, 2, male
19477981,Michael T., Ferdig, 3, male
19477981,Teresa M., Przytycka, 4, female
19477982,Manfred, Claassen, 1, UNKNOWN
19477982,Ruedi, Aebersold, 2, UNKNOWN
19477982,Joachim M., Buhmann, 3, UNKNOWN
19477983,Theo A., Knijnenburg, 1, male
19477983,Lodewyk F. A., Wessels, 2, UNKNOWN
19477983,Marcel J. T., Reinders, 3, male
19477983,Ilya, Shmulevich, 4, UNKNOWN
19477984,Aurélien, Rizk, 1, UNKNOWN
19477984,Gregory, Batt, 2, male
19477984,François, Fages, 3, UNKNOWN
19477984,Sylvain, Soliman, 4, UNKNOWN
19477985,Yoshihiro, Yamanishi, 1, UNKNOWN
19477985,Masahiro, Hattori, 2, UNKNOWN
19477985,Masaaki, Kotera, 3, UNKNOWN
19477985,Susumu, Goto, 4, UNKNOWN
19477985,Minoru, Kanehisa, 5, male
19477986,Anand, Bhaskar, 1, UNKNOWN
19477986,Yun S., Song, 2, UNKNOWN
19477987,Dan, Geiger, 1, male
19477987,Christopher, Meek, 2, male
19477987,Ydo, Wexler, 3, UNKNOWN
19477989,Seyoung, Kim, 1, UNKNOWN
19477989,Kyung-Ah, Sohn, 2, UNKNOWN
19477989,Eric P., Xing, 3, male
19477990,Marc A., Schaub, 1, male
19477990,Irene M., Kaplow, 2, female
19477990,Marina, Sirota, 3, female
19477990,Chuong B., Do, 4, UNKNOWN
19477990,Atul J., Butte, 5, UNKNOWN
19477990,Serafim, Batzoglou, 6, UNKNOWN
19477991,Bogdan, Paaniuc, 1, UNKNOWN
19477991,Sriram, Sankararaman, 2, UNKNOWN
19477991,Gad, Kimmel, 3, UNKNOWN
19477991,Eran, Halperin, 4, UNKNOWN
19477992,Suzanne, Sindi, 1, female
19477992,Elena, Helman, 2, female
19477992,Ali, Bashir, 3, male
19477992,Benjamin J., Raphael, 4, male
19477993,Junming, Yin, 1, UNKNOWN
19477993,Michael I., Jordan, 2, male
19477993,Yun S., Song, 3, UNKNOWN
19477994,Xin, Guo, 1, UNKNOWN
19477994,Alexander J., Hartemink, 2, male
19477995,Shira, Mintz-Oron, 1, female
19477995,Asaph, Aharoni, 2, UNKNOWN
19477995,Eytan, Ruppin, 3, UNKNOWN
19477995,Tomer, Shlomi, 4, UNKNOWN
19477996,Chung-Shou, Liao, 1, UNKNOWN
19477996,Kanghao, Lu, 2, UNKNOWN
19477996,Michael, Baym, 3, male
19477996,Rohit, Singh, 4, UNKNOWN
19477996,Bonnie, Berger, 5, female
19477997,Mikhail, Zaslavskiy, 1, male
19477997,Francis, Bach, 2, male
19477997,Jean-Philippe, Vert, 3, UNKNOWN
19477998,Babak, Alipanahi, 1, UNKNOWN
19477998,Xin, Gao, 2, UNKNOWN
19477998,Emre, Karakoc, 3, UNKNOWN
19477998,Logan, Donaldson, 4, male
19477998,Ming, Li, 5, UNKNOWN
19477999,Liya, Fan, 1, UNKNOWN
19477999,Fa, Zhang, 2, UNKNOWN
19477999,Gongming, Wang, 3, UNKNOWN
19477999,Zhiyong, Liu, 4, UNKNOWN
19478000,Firas, Khatib, 1, UNKNOWN
19478000,Carol A., Rohl, 2, female
19478000,Kevin, Karplus, 3, male
19478001,Luca, Marsella, 1, male
19478001,Francesco, Sirocco, 2, male
19478001,Antonio, Trovato, 3, male
19478001,Flavio, Seno, 4, UNKNOWN
19478001,Silvio C.E., Tosatto, 5, male
19478002,Izhar, Wallach, 1, UNKNOWN
19478002,Ryan H., Lilien, 2, male
19478003,Sohrab P., Shah, 1, UNKNOWN
19478003,K-John, Cheung, 2, UNKNOWN
19478003,Nathalie A., Johnson, 3, female
19478003,Guillaume, Alain, 4, UNKNOWN
19478003,Randy D., Gascoyne, 5, male
19478003,Douglas E., Horsman, 6, male
19478003,Raymond T., Ng, 7, male
19478003,Kevin P., Murphy, 8, male
19478004,Lei, Xie, 1, UNKNOWN
19478004,Li, Xie, 2, UNKNOWN
19478004,Philip E., Bourne, 3, male
19478005,Thomas, Abeel, 1, male
19478005,Yves, Van de Peer, 2, UNKNOWN
19478005,Yvan, Saeys, 3, UNKNOWN
19478006,Wenjie, Fu, 1, UNKNOWN
19478006,Pradipta, Ray, 2, UNKNOWN
19478006,Eric P., Xing, 3, male
19478007,Michiaki, Hamada, 1, UNKNOWN
19478007,Kengo, Sato, 2, UNKNOWN
19478007,Hisanori, Kiryu, 3, UNKNOWN
19478007,Toutai, Mituyama, 4, UNKNOWN
19478007,Kiyoshi, Asai, 5, male
19478008,John, Hawkins, 1, both
19478008,Charles, Grant, 2, male
19478008,William Stafford, Noble, 3, male
19478008,Timothy L., Bailey, 4, male
19478009,Shai, Lubliner, 1, UNKNOWN
19478009,Eran, Segal, 2, UNKNOWN
19478010,Tobias, Marschall, 1, male
19478010,Sven, Rahmann, 2, UNKNOWN
19478011,Hamidreza, Chitsaz, 1, UNKNOWN
19478011,Raheleh, Salari, 2, UNKNOWN
19478011,S. Cenk, Sahinalp, 3, UNKNOWN
19478011,Rolf, Backofen, 4, male
19478012,Oliver, Stegle, 1, male
19478012,Linda, Payet, 2, female
19478012,Jean-Louis, Mergny, 3, UNKNOWN
19478012,David J. C., MacKay, 4, male
19478012,Julian Huppert, Leon, 5, male
19478014,Tal, Vider-Shalit, 1, male
19478014,Ronit, Sarid, 2, UNKNOWN
19478014,Kobi, Maman, 3, UNKNOWN
19478014,Lea, Tsaban, 4, female
19478014,Ran, Levi, 5, UNKNOWN
19478014,Yoram, Louzoun, 6, UNKNOWN
19478015,Jacob M., Joseph, 1, male
19478015,Dannie, Durand, 2, male
19478016,Manuel, Garber, 1, male
19478016,Mitchell, Guttman, 2, male
19478016,Michele, Clamp, 3, female
19478016,Michael C., Zody, 4, male
19478016,Nir, Friedman, 5, UNKNOWN
19478016,Xiaohui, Xie, 6, UNKNOWN
19478017,Ivan G., Costa, 1, male
19478017,Alexander, Schönhuth, 2, male
19478017,Christoph, Hafemeister, 3, UNKNOWN
19478017,Alexander, Schliep, 4, male
19478018,Pan, Du, 1, UNKNOWN
19478018,Gang, Feng, 2, UNKNOWN
